"ONTOLOGY" "Term" "N" "DE" "P.DE" "FDR"
"GO:0070072" "BP" "vacuolar proton-transporting V-type ATPase complex assembly" 5 0 1 1
"GO:0070075" "BP" "tear secretion" 3 0 1 1
"GO:0070076" "BP" "histone lysine demethylation" 1 0 0.999999999976714 1
"GO:0070085" "BP" "glycosylation" 206 26 0.896147857356369 1
"GO:0070086" "BP" "ubiquitin-dependent endocytosis" 7 2 0.360229631163357 1
"GO:0070091" "BP" "glucagon secretion" 8 6 0.000496422422872641 0.0795087755751057
"GO:0070092" "BP" "regulation of glucagon secretion" 8 6 0.000496422422872641 0.0795087755751057
"GO:0070093" "BP" "negative regulation of glucagon secretion" 3 2 0.0471934590158872 0.957405308116942
"GO:0070094" "BP" "positive regulation of glucagon secretion" 2 1 0.265001844292956 1
"GO:0070098" "BP" "chemokine-mediated signaling pathway" 84 11 0.32214308319033 1
"GO:0070099" "BP" "regulation of chemokine-mediated signaling pathway" 9 4 0.0717738458946517 1
"GO:0070100" "BP" "negative regulation of chemokine-mediated signaling pathway" 6 3 0.13880901507907 1
"GO:0070101" "BP" "positive regulation of chemokine-mediated signaling pathway" 3 1 0.272950134737951 1
"GO:0070102" "BP" "interleukin-6-mediated signaling pathway" 25 8 0.0275511219109727 0.804972382266462
"GO:0070103" "BP" "regulation of interleukin-6-mediated signaling pathway" 11 1 0.633104490412557 1
"GO:0070104" "BP" "negative regulation of interleukin-6-mediated signaling pathway" 8 0 1 1
"GO:0070105" "BP" "positive regulation of interleukin-6-mediated signaling pathway" 3 1 0.440789180322663 1
"GO:0070106" "BP" "interleukin-27-mediated signaling pathway" 7 0 1 1
"GO:0070120" "BP" "ciliary neurotrophic factor-mediated signaling pathway" 5 1 0.606670617097919 1
"GO:0070124" "BP" "mitochondrial translational initiation" 2 0 1 1
"GO:0070125" "BP" "mitochondrial translational elongation" 4 1 0.421952836610124 1
"GO:0070126" "BP" "mitochondrial translational termination" 4 0 1 1
"GO:0070127" "BP" "tRNA aminoacylation for mitochondrial protein translation" 8 1 0.726698841904169 1
"GO:0070129" "BP" "regulation of mitochondrial translation" 25 0 1 1
"GO:0070130" "BP" "negative regulation of mitochondrial translation" 1 0 0.999999999955744 1
"GO:0070131" "BP" "positive regulation of mitochondrial translation" 16 0 1 1
"GO:0070141" "BP" "response to UV-A" 12 3 0.375664619307075 1
"GO:0070142" "BP" "synaptic vesicle budding" 10 5 0.0204565819443942 0.711975906151753
"GO:0070143" "BP" "mitochondrial alanyl-tRNA aminoacylation" 1 1 0.165350075371464 1
"GO:0070145" "BP" "mitochondrial asparaginyl-tRNA aminoacylation" 1 0 0.999999999967363 1
"GO:0070150" "BP" "mitochondrial glycyl-tRNA aminoacylation" 1 0 0.999999999975749 1
"GO:0070158" "BP" "mitochondrial seryl-tRNA aminoacylation" 1 0 0.999999999964382 1
"GO:0070159" "BP" "mitochondrial threonyl-tRNA aminoacylation" 1 0 0.999999999948671 1
"GO:0070162" "BP" "adiponectin secretion" 7 0 1 1
"GO:0070163" "BP" "regulation of adiponectin secretion" 7 0 1 1
"GO:0070164" "BP" "negative regulation of adiponectin secretion" 4 0 1 1
"GO:0070165" "BP" "positive regulation of adiponectin secretion" 3 0 1 1
"GO:0070166" "BP" "enamel mineralization" 19 3 0.697170226440897 1
"GO:0070167" "BP" "regulation of biomineral tissue development" 95 19 0.436447595305933 1
"GO:0070168" "BP" "negative regulation of biomineral tissue development" 26 5 0.429873432160293 1
"GO:0070169" "BP" "positive regulation of biomineral tissue development" 52 8 0.86087879870037 1
"GO:0070170" "BP" "regulation of tooth mineralization" 10 2 0.411083728645497 1
"GO:0070171" "BP" "negative regulation of tooth mineralization" 1 0 0.999999999899859 1
"GO:0070172" "BP" "positive regulation of tooth mineralization" 7 2 0.33812436247211 1
"GO:0070173" "BP" "regulation of enamel mineralization" 7 0 1 1
"GO:0070175" "BP" "positive regulation of enamel mineralization" 5 0 1 1
"GO:0070178" "BP" "D-serine metabolic process" 2 0 1 1
"GO:0070179" "BP" "D-serine biosynthetic process" 1 0 0.999999999953474 1
"GO:0070183" "BP" "mitochondrial tryptophanyl-tRNA aminoacylation" 1 0 0.999999999942623 1
"GO:0070184" "BP" "mitochondrial tyrosyl-tRNA aminoacylation" 1 0 0.999999999958806 1
"GO:0070189" "BP" "kynurenine metabolic process" 11 0 1 1
"GO:0070192" "BP" "chromosome organization involved in meiotic cell cycle" 61 8 0.564134833235081 1
"GO:0070193" "BP" "synaptonemal complex organization" 25 3 0.662947549847609 1
"GO:0070194" "BP" "synaptonemal complex disassembly" 2 1 0.340431647065387 1
"GO:0070197" "BP" "meiotic attachment of telomere to nuclear envelope" 5 0 1 1
"GO:0070198" "BP" "protein localization to chromosome, telomeric region" 28 2 0.949249095214238 1
"GO:0070199" "BP" "establishment of protein localization to chromosome" 27 1 0.988930911411161 1
"GO:0070200" "BP" "establishment of protein localization to telomere" 17 0 1 1
"GO:0070201" "BP" "regulation of establishment of protein localization" 514 83 0.683533711062553 1
"GO:0070202" "BP" "regulation of establishment of protein localization to chromosome" 11 0 1 1
"GO:0070203" "BP" "regulation of establishment of protein localization to telomere" 10 0 1 1
"GO:0070206" "BP" "protein trimerization" 17 6 0.0608236273457669 1
"GO:0070207" "BP" "protein homotrimerization" 15 4 0.258914396915294 1
"GO:0070208" "BP" "protein heterotrimerization" 1 1 0.193850447156657 1
"GO:0070212" "BP" "protein poly-ADP-ribosylation" 7 1 0.680912363123785 1
"GO:0070213" "BP" "protein auto-ADP-ribosylation" 11 1 0.778041640573679 1
"GO:0070221" "BP" "sulfide oxidation, using sulfide:quinone oxidoreductase" 3 1 0.472008762303857 1
"GO:0070227" "BP" "lymphocyte apoptotic process" 79 15 0.32534894264893 1
"GO:0070228" "BP" "regulation of lymphocyte apoptotic process" 57 10 0.477302274830777 1
"GO:0070229" "BP" "negative regulation of lymphocyte apoptotic process" 38 6 0.641579815226093 1
"GO:0070230" "BP" "positive regulation of lymphocyte apoptotic process" 15 0 1 1
"GO:0070231" "BP" "T cell apoptotic process" 56 7 0.785945921616326 1
"GO:0070232" "BP" "regulation of T cell apoptotic process" 38 5 0.762484727548434 1
"GO:0070233" "BP" "negative regulation of T cell apoptotic process" 24 2 0.910279107871357 1
"GO:0070234" "BP" "positive regulation of T cell apoptotic process" 12 0 1 1
"GO:0070235" "BP" "regulation of activation-induced cell death of T cells" 3 2 0.0562927684501005 1
"GO:0070236" "BP" "negative regulation of activation-induced cell death of T cells" 2 1 0.28045779250998 1
"GO:0070238" "BP" "activated T cell autonomous cell death" 1 0 1.00000000001176 1
"GO:0070239" "BP" "regulation of activated T cell autonomous cell death" 1 0 1.00000000001176 1
"GO:0070241" "BP" "positive regulation of activated T cell autonomous cell death" 1 0 1.00000000001176 1
"GO:0070242" "BP" "thymocyte apoptotic process" 20 2 0.901330116372015 1
"GO:0070243" "BP" "regulation of thymocyte apoptotic process" 14 1 0.947127177572469 1
"GO:0070244" "BP" "negative regulation of thymocyte apoptotic process" 10 1 0.85083277331607 1
"GO:0070245" "BP" "positive regulation of thymocyte apoptotic process" 4 0 1 1
"GO:0070246" "BP" "natural killer cell apoptotic process" 1 0 0.999999999987832 1
"GO:0070247" "BP" "regulation of natural killer cell apoptotic process" 1 0 0.999999999987832 1
"GO:0070252" "BP" "actin-mediated cell contraction" 101 26 0.0704512221601311 1
"GO:0070253" "BP" "somatostatin secretion" 3 1 0.358177618598904 1
"GO:0070254" "BP" "mucus secretion" 16 8 0.00646820309993737 0.407677471360298
"GO:0070255" "BP" "regulation of mucus secretion" 8 5 0.0125138793054373 0.563599147001772
"GO:0070256" "BP" "negative regulation of mucus secretion" 2 1 0.272584313463808 1
"GO:0070257" "BP" "positive regulation of mucus secretion" 5 3 0.0928875043095466 1
"GO:0070262" "BP" "peptidyl-serine dephosphorylation" 14 2 0.756818533614086 1
"GO:0070266" "BP" "necroptotic process" 45 5 0.806684361778643 1
"GO:0070268" "BP" "cornification" 9 1 0.618189871684771 1
"GO:0070269" "BP" "pyroptosis" 35 8 0.0525418487141456 0.981421755588041
"GO:0070278" "BP" "extracellular matrix constituent secretion" 13 4 0.152697612473842 1
"GO:0070285" "BP" "pigment cell development" 1 0 0.999999999982131 1
"GO:0070286" "BP" "axonemal dynein complex assembly" 39 6 0.599792507179165 1
"GO:0070291" "BP" "N-acylethanolamine metabolic process" 5 0 1 1
"GO:0070292" "BP" "N-acylphosphatidylethanolamine metabolic process" 9 0 1 1
"GO:0070293" "BP" "renal absorption" 32 8 0.165576943576834 1
"GO:0070294" "BP" "renal sodium ion absorption" 12 3 0.422125476717436 1
"GO:0070295" "BP" "renal water absorption" 6 1 0.710939355500733 1
"GO:0070296" "BP" "sarcoplasmic reticulum calcium ion transport" 39 8 0.312690006597218 1
"GO:0070301" "BP" "cellular response to hydrogen peroxide" 65 17 0.0327881208095345 0.854105656031769
"GO:0070302" "BP" "regulation of stress-activated protein kinase signaling cascade" 181 38 0.154798553438759 1
"GO:0070303" "BP" "negative regulation of stress-activated protein kinase signaling cascade" 47 7 0.646609171037886 1
"GO:0070304" "BP" "positive regulation of stress-activated protein kinase signaling cascade" 119 27 0.127702276324021 1
"GO:0070305" "BP" "response to cGMP" 8 2 0.469840313880658 1
"GO:0070306" "BP" "lens fiber cell differentiation" 37 5 0.865844842878624 1
"GO:0070307" "BP" "lens fiber cell development" 14 4 0.304289908423997 1
"GO:0070309" "BP" "lens fiber cell morphogenesis" 6 0 1 1
"GO:0070314" "BP" "G1 to G0 transition" 19 3 0.63027885634418 1
"GO:0070315" "BP" "G1 to G0 transition involved in cell differentiation" 6 0 1 1
"GO:0070316" "BP" "regulation of G0 to G1 transition" 34 4 0.825292880769418 1
"GO:0070317" "BP" "negative regulation of G0 to G1 transition" 4 0 1 1
"GO:0070318" "BP" "positive regulation of G0 to G1 transition" 5 0 1 1
"GO:0070327" "BP" "thyroid hormone transport" 10 1 0.834619360174892 1
"GO:0070328" "BP" "triglyceride homeostasis" 41 5 0.593025122012598 1
"GO:0070339" "BP" "response to bacterial lipopeptide" 9 0 1 1
"GO:0070340" "BP" "detection of bacterial lipopeptide" 3 0 1 1
"GO:0070341" "BP" "fat cell proliferation" 14 2 0.838448232085477 1
"GO:0070342" "BP" "brown fat cell proliferation" 2 1 0.429977444813437 1
"GO:0070343" "BP" "white fat cell proliferation" 4 1 0.624805588588018 1
"GO:0070344" "BP" "regulation of fat cell proliferation" 10 0 1 1
"GO:0070345" "BP" "negative regulation of fat cell proliferation" 5 0 1 1
"GO:0070346" "BP" "positive regulation of fat cell proliferation" 4 0 1 1
"GO:0070350" "BP" "regulation of white fat cell proliferation" 3 0 1 1
"GO:0070352" "BP" "positive regulation of white fat cell proliferation" 2 0 1 1
"GO:0070358" "BP" "actin polymerization-dependent cell motility" 7 0 1 1
"GO:0070365" "BP" "hepatocyte differentiation" 15 3 0.442632877697547 1
"GO:0070366" "BP" "regulation of hepatocyte differentiation" 2 0 1 1
"GO:0070367" "BP" "negative regulation of hepatocyte differentiation" 1 0 0.999999999984582 1
"GO:0070368" "BP" "positive regulation of hepatocyte differentiation" 1 0 0.999999999948505 1
"GO:0070370" "BP" "cellular heat acclimation" 4 1 0.5032819296855 1
"GO:0070371" "BP" "ERK1 and ERK2 cascade" 318 56 0.325234022591326 1
"GO:0070372" "BP" "regulation of ERK1 and ERK2 cascade" 296 50 0.434437101570869 1
"GO:0070373" "BP" "negative regulation of ERK1 and ERK2 cascade" 70 9 0.857312711312379 1
"GO:0070374" "BP" "positive regulation of ERK1 and ERK2 cascade" 207 41 0.0775427096028187 1
"GO:0070375" "BP" "ERK5 cascade" 5 0 1 1
"GO:0070376" "BP" "regulation of ERK5 cascade" 3 0 1 1
"GO:0070378" "BP" "positive regulation of ERK5 cascade" 2 0 1 1
"GO:0070383" "BP" "DNA cytosine deamination" 9 1 0.445570745381812 1
"GO:0070384" "BP" "Harderian gland development" 4 0 1 1
"GO:0070391" "BP" "response to lipoteichoic acid" 10 2 0.351442056888462 1
"GO:0070392" "BP" "detection of lipoteichoic acid" 1 0 0.999999999976141 1
"GO:0070407" "BP" "oxidation-dependent protein catabolic process" 1 0 0.99999999998353 1
"GO:0070408" "BP" "carbamoyl phosphate metabolic process" 1 0 0.999999999971292 1
"GO:0070409" "BP" "carbamoyl phosphate biosynthetic process" 1 0 0.999999999971292 1
"GO:0070413" "BP" "trehalose metabolism in response to stress" 1 0 0.999999999975916 1
"GO:0070417" "BP" "cellular response to cold" 13 4 0.180823814241729 1
"GO:0070423" "BP" "nucleotide-binding oligomerization domain containing signaling pathway" 27 2 0.92567933989985 1
"GO:0070424" "BP" "regulation of nucleotide-binding oligomerization domain containing signaling pathway" 14 2 0.61183647759866 1
"GO:0070425" "BP" "negative regulation of nucleotide-binding oligomerization domain containing signaling pathway" 4 0 1 1
"GO:0070426" "BP" "positive regulation of nucleotide-binding oligomerization domain containing signaling pathway" 7 1 0.685506213115808 1
"GO:0070427" "BP" "nucleotide-binding oligomerization domain containing 1 signaling pathway" 7 1 0.732415948002575 1
"GO:0070428" "BP" "regulation of nucleotide-binding oligomerization domain containing 1 signaling pathway" 4 1 0.529740585785159 1
"GO:0070429" "BP" "negative regulation of nucleotide-binding oligomerization domain containing 1 signaling pathway" 1 0 0.999999999964224 1
"GO:0070430" "BP" "positive regulation of nucleotide-binding oligomerization domain containing 1 signaling pathway" 3 1 0.3663912829983 1
"GO:0070431" "BP" "nucleotide-binding oligomerization domain containing 2 signaling pathway" 18 1 0.946522988676428 1
"GO:0070432" "BP" "regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway" 10 1 0.826873457016188 1
"GO:0070433" "BP" "negative regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway" 4 0 1 1
"GO:0070434" "BP" "positive regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway" 6 1 0.66298661074735 1
"GO:0070444" "BP" "oligodendrocyte progenitor proliferation" 8 2 0.493194214940922 1
"GO:0070445" "BP" "regulation of oligodendrocyte progenitor proliferation" 7 2 0.457226706322867 1
"GO:0070446" "BP" "negative regulation of oligodendrocyte progenitor proliferation" 1 0 0.999999999961532 1
"GO:0070447" "BP" "positive regulation of oligodendrocyte progenitor proliferation" 3 1 0.516228236445911 1
"GO:0070453" "BP" "regulation of heme biosynthetic process" 7 0 1 1
"GO:0070455" "BP" "positive regulation of heme biosynthetic process" 2 0 1 1
"GO:0070458" "BP" "cellular detoxification of nitrogen compound" 4 0 1 1
"GO:0070459" "BP" "prolactin secretion" 5 0 1 1
"GO:0070460" "BP" "thyroid-stimulating hormone secretion" 2 0 1 1
"GO:0070462" "BP" "plus-end specific microtubule depolymerization" 1 1 0.239605897586003 1
"GO:0070471" "BP" "uterine smooth muscle contraction" 9 4 0.0701903160716252 1
"GO:0070472" "BP" "regulation of uterine smooth muscle contraction" 9 4 0.0701903160716252 1
"GO:0070473" "BP" "negative regulation of uterine smooth muscle contraction" 1 1 0.1309474205674 1
"GO:0070474" "BP" "positive regulation of uterine smooth muscle contraction" 7 3 0.124737848833178 1
"GO:0070475" "BP" "rRNA base methylation" 9 2 0.250250730004842 1
"GO:0070476" "BP" "rRNA (guanine-N7)-methylation" 2 0 1 1
"GO:0070478" "BP" "nuclear-transcribed mRNA catabolic process, 3'-5' exonucleolytic nonsense-mediated decay" 3 0 1 1
"GO:0070481" "BP" "nuclear-transcribed mRNA catabolic process, non-stop decay" 1 0 0.999999999953394 1
"GO:0070482" "BP" "response to oxygen levels" 321 78 0.00314954377321159 0.271245441598268
"GO:0070483" "BP" "detection of hypoxia" 1 1 0.161078907691201 1
"GO:0070486" "BP" "leukocyte aggregation" 12 3 0.381035812885353 1
"GO:0070487" "BP" "monocyte aggregation" 5 2 0.260539430105414 1
"GO:0070488" "BP" "neutrophil aggregation" 2 0 1 1
"GO:0070489" "BP" "T cell aggregation" 1 0 0.999999999982738 1
"GO:0070493" "BP" "thrombin-activated receptor signaling pathway" 13 2 0.730280475147573 1
"GO:0070494" "BP" "regulation of thrombin-activated receptor signaling pathway" 3 1 0.585738036306959 1
"GO:0070495" "BP" "negative regulation of thrombin-activated receptor signaling pathway" 3 1 0.585738036306959 1
"GO:0070498" "BP" "interleukin-1-mediated signaling pathway" 31 5 0.468801787664382 1
"GO:0070507" "BP" "regulation of microtubule cytoskeleton organization" 152 23 0.810539571759625 1
"GO:0070508" "BP" "cholesterol import" 9 1 0.743445884291942 1
"GO:0070509" "BP" "calcium ion import" 46 7 0.700011874289821 1
"GO:0070525" "BP" "tRNA threonylcarbamoyladenosine metabolic process" 15 0 1 1
"GO:0070527" "BP" "platelet aggregation" 70 17 0.0760654011077855 1
"GO:0070528" "BP" "protein kinase C signaling" 34 10 0.143631638811679 1
"GO:0070534" "BP" "protein K63-linked ubiquitination" 56 4 0.989873509388689 1
"GO:0070536" "BP" "protein K63-linked deubiquitination" 26 2 0.91296002884776 1
"GO:0070541" "BP" "response to platinum ion" 3 0 1 1
"GO:0070542" "BP" "response to fatty acid" 55 15 0.0245110957849708 0.765039968720777
"GO:0070543" "BP" "response to linoleic acid" 3 0 1 1
"GO:0070555" "BP" "response to interleukin-1" 129 22 0.149912615474423 1
"GO:0070560" "BP" "protein secretion by platelet" 1 0 0.99999999998188 1
